[2024-06-26T10:38:47.928] [INFO] Info - {"From":"APP","Date":"2024-06-26T05:08:47.928Z","Ip":"::1","Request_Url":"/InviteManagements/SellerSendInvite","Request_Body":{"InviteCategory":"Buyer","Seller":"667a582d0fab2d7b7da2955a","InviteType":"Existing","Mobile":"9074662332","BuyerCreditLimit":"80.0","BuyerPaymentCycle":"2","BuyerPaymentType":"Cheque","Business":"667a58610fab2d7b7da2955c","ContactName":"surya","Buyer":"667a590f0fab2d7b7da2955e","BuyerBusiness":"667a5a3f0fab2d7b7da29566"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T10:40:34.869] [INFO] Info - {"From":"APP","Date":"2024-06-26T05:10:34.869Z","Ip":"::1","Request_Url":"/InviteManagements/SellerSendInvite","Request_Body":{"InviteCategory":"Buyer","Seller":"667a582d0fab2d7b7da2955a","InviteType":"Existing","Mobile":"9074662332","BuyerCreditLimit":"80.0","BuyerPaymentCycle":"2","BuyerPaymentType":"Cheque","Business":"667a58610fab2d7b7da2955c","ContactName":"surya","Buyer":"667a590f0fab2d7b7da2955e","BuyerBusiness":"667a5a3f0fab2d7b7da29566"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T11:21:51.587] [INFO] Info - {"From":"APP","Date":"2024-06-26T05:51:51.586Z","Ip":"::1","Request_Url":"/InviteManagements/Invite_Reject","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a","InviteId":"667ba6d70fab2d7b7da2967d"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T11:22:41.497] [INFO] Info - {"From":"APP","Date":"2024-06-26T05:52:41.497Z","Ip":"::1","Request_Url":"/InviteManagements/Invite_Reject","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a","InviteId":"667ba6d70fab2d7b7da2967d"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T11:24:25.882] [INFO] Info - {"From":"APP","Date":"2024-06-26T05:54:25.882Z","Ip":"::1","Request_Url":"/InviteManagements/Invite_Reject","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a","InviteId":"667ba6d70fab2d7b7da2967d"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T11:26:17.289] [INFO] Info - {"From":"APP","Date":"2024-06-26T05:56:17.289Z","Ip":"::1","Request_Url":"/InviteManagements/Invite_Reject","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a","InviteId":"667ba6d70fab2d7b7da2967d"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T11:29:25.545] [INFO] Info - {"From":"APP","Date":"2024-06-26T05:59:25.544Z","Ip":"::1","Request_Url":"/InviteManagements/Invite_Reject","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a","InviteId":"667ba6d70fab2d7b7da2967d"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T11:33:43.253] [INFO] Info - {"From":"APP","Date":"2024-06-26T06:03:43.253Z","Ip":"::1","Request_Url":"/InviteManagements/Invite_Reject","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a","InviteId":"667ba6d70fab2d7b7da2967d"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:17.545] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:17.545Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/StateListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:17.735] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:17.735Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/StateListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:17.947] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:17.947Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/StateListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:18.241] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:18.241Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/StateListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:18.648] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:18.648Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/StateListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:18.912] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:18.912Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/StateListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:33.997] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:33.997Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/GenerateOTP","Request_Body":{"Mobile":"7376634306"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:39.248] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:39.248Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/VerifyOTP","Request_Body":{"Mobile":"7376634306","OTP":"632558","Device_Id":"","Device_Type":""},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:46.919] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:46.919Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:46.928] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:46.928Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/CustomerDashBoard","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:46.943] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:46.943Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/CustomerDetails","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:47.003] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:47.003Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:47.090] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:47.089Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:47.222] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:47.221Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:50.281] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:50.281Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:51:50.286] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:21:50.286Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a582d0fab2d7b7da2955a&CustomerCategory=Seller","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:52:09.830] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:22:09.830Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/User_Create","Request_Body":{"Owner":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","ContactName":null,"Mobile":null,"BusinessAndBranches":null,"UserPaymentApprove":null},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:55:33.625] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:25:33.625Z","Ip":"::1","Request_Url":"/CustomerManagement/User_Create","Request_Body":{"BusinessAndBranches":[{"Business":"667a58610fab2d7b7da2955c"}],"ContactName":"Kakjd","CustomerCategory":"Seller","Device_Id":"7b8cbd4684ed0e34","Device_Type":"Android","Email":"","Firebase_Token":"ck-hwIlwA1M:APA91bG-TZFtHOLRyRoTvL0ierRi490mGcrWHmTKQY3SRxIpjN-CZgEKgE3U4JhvRDmweVrnOmqwkPotQaNsItxR20UTNNFgng_RIhrFbaNmt0sIOodtRIhHAZozDdIKxSaemjyHti3h","Mobile":"9898989899","Owner":"667a582d0fab2d7b7da2955a","UserInvoiceApprove":false,"UserInvoiceNotify":false,"UserPaymentApprove":true,"UserPaymentNotify":false},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:58:59.049] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:28:59.049Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/User_Create","Request_Body":{"BusinessAndBranches":[{"Business":"667a58610fab2d7b7da2955c"}],"ContactName":"Kakjd","CustomerCategory":"Seller","Device_Id":"","Device_Type":"","Firebase_Token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2NjdhNTgyZDBmYWIyZDdiN2RhMjk1NWEiLCJpYXQiOjE3MTk0MDA4OTl9.AvqHWCqq5dI9Ro-JhOuaKoR4_T1XYQU-ffUMmaUvTAA","Mobile":"9898989899","Owner":"667a582d0fab2d7b7da2955a","UserInvoiceApprove":false,"UserInvoiceNotify":false,"UserPaymentApprove":true,"UserPaymentNotify":false},"If_Get":{},"Device_Info":{"ua":"Thunder Client (https://www.thunderclient.com)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T16:59:08.343] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:29:08.343Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/User_Create","Request_Body":{"BusinessAndBranches":[{"Business":"667a58610fab2d7b7da2955c"}],"ContactName":"Kakjd","CustomerCategory":"Seller","Device_Id":"","Device_Type":"","Firebase_Token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2NjdhNTgyZDBmYWIyZDdiN2RhMjk1NWEiLCJpYXQiOjE3MTk0MDA4OTl9.AvqHWCqq5dI9Ro-JhOuaKoR4_T1XYQU-ffUMmaUvTAA","Mobile":"9898987899","Owner":"667a582d0fab2d7b7da2955a","UserInvoiceApprove":false,"UserInvoiceNotify":false,"UserPaymentApprove":true,"UserPaymentNotify":false},"If_Get":{},"Device_Info":{"ua":"Thunder Client (https://www.thunderclient.com)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:03:43.618] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:33:43.618Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/User_Create","Request_Body":{"Owner":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","ContactName":null,"Mobile":null,"BusinessAndBranches":null,"UserPaymentApprove":null},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:03:48.581] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:33:48.581Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:04:15.032] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:34:15.032Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/User_Create","Request_Body":{"Owner":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","ContactName":null,"Mobile":null,"BusinessAndBranches":null,"UserPaymentApprove":null},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:04:18.530] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:34:18.529Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:05:33.895] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:35:33.895Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:05:43.958] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:35:43.958Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/CustomerDetails","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:05:43.968] [INFO] Info - {"From":"APP","Date":"2024-06-26T11:35:43.968Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/CustomerDashBoard","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:54:23.954] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:24:23.954Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a582d0fab2d7b7da2955a&CustomerCategory=Seller","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T17:54:23.959] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:24:23.959Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:02:30.593] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:32:30.593Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:02:36.280] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:32:36.280Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/LogOut","Request_Body":{"Mobile":"7376634306"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:02.913] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:02.913Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/GenerateOTP","Request_Body":{"Mobile":"7376634306"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:04.428] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:04.428Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/VerifyOTP","Request_Body":{"Mobile":"7376634306","OTP":"723312","Device_Id":"","Device_Type":""},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:07.873] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:07.873Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:08.048] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:08.048Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/CustomerDetails","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:08.054] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:08.053Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/CustomerDashBoard","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:08.061] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:08.061Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:12.892] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:12.892Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a582d0fab2d7b7da2955a&CustomerCategory=Seller","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:12.898] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:12.898Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:34.268] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:34.268Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/User_Create","Request_Body":{"Owner":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","Mobile":"9998889999","Email":"","ContactName":"Sivamani","Firebase_Token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2NjdhNTgyZDBmYWIyZDdiN2RhMjk1NWEiLCJpYXQiOjE3MTk0MDUxODR9._2NrhWFWYL8Z4F8IwJBA_a9nZNc1QOdZnveP2MtLYC4","Device_Id":"","Device_Type":"","UserInvoiceApprove":false,"UserInvoiceNotify":false,"UserPaymentApprove":true,"UserPaymentNotify":false,"BusinessAndBranches":[{"Business":"667a58610fab2d7b7da2955c"}]},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:03:34.457] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:33:34.456Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:23.051] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:23.051Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/UserUpdated","Request_Body":{"BusinessAndBranches":[{"_id":"667bfaad847668355c7063d3","Business":{"_id":"667a58610fab2d7b7da2955c","FirstName":"dress shop","LastName":"","BusinessCreditLimit":20000}}],"UserId":"667bfaad847668355c7063d2"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:23.113] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:23.113Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:27.891] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:27.891Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:33.178] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:33.178Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:33.271] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:33.271Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/ConnectedCustomerWithAdvancedFilter","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","Seller":""}},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:38.903] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:38.903Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:39.087] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:39.087Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:04:52.926] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:34:52.926Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:05:14.392] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:35:14.392Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/CustomerDetails","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:05:14.397] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:35:14.397Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/CustomerDashBoard","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:05:17.920] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:35:17.919Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/OwnerAgainstUserList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-26T18:05:17.924] [INFO] Info - {"From":"APP","Date":"2024-06-26T12:35:17.924Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a582d0fab2d7b7da2955a&CustomerCategory=Seller","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
